task_id,employee_id,skill_match,experience_level,current_workload,performance_score,difficulty_level,deadline_hours,priority,completion_time
95,6,0,4,21,0.81,3,44,1,8.17
95,7,1,2,22,0.5,3,44,1,17.39
95,8,1,1,27,0.81,3,44,1,20.09
95,9,0,2,28,0.99,3,44,1,10.6
95,10,0,3,3,0.93,3,44,1,6.36
95,11,0,5,9,0.53,3,44,1,7.45
95,12,0,4,25,0.98,3,44,1,8.04
95,13,1,2,9,0.51,3,44,1,15.77
95,14,0,2,20,0.62,3,44,1,13.79
95,15,0,4,7,0.8,3,44,1,6.02
95,16,0,3,14,0.7,3,44,1,9.16
95,17,0,2,4,0.66,3,44,1,12.4
95,18,0,2,4,0.59,3,44,1,14.07
95,19,0,2,26,0.72,3,44,1,13.11
95,20,0,2,36,0.8,3,44,1,13.6
95,21,0,4,21,0.69,3,44,1,9.24
95,22,1,2,24,0.68,3,44,1,14.08
95,23,0,4,29,0.9,3,44,1,7.58
95,24,0,1,25,0.99,3,44,1,17.88
95,25,0,1,8,0.5,3,44,1,26.61
95,26,0,3,17,0.86,3,44,1,7.93
95,27,0,3,33,0.8,3,44,1,10.32
95,28,0,2,39,0.83,3,44,1,14.23
95,29,0,4,7,0.93,3,44,1,5.56
95,30,0,4,34,0.55,3,44,1,10.96
95,31,1,5,35,0.8,3,44,1,8.62
95,32,1,3,35,0.74,3,44,1,10.56
95,33,1,5,14,0.92,3,44,1,5.65
95,34,0,5,26,0.62,3,44,1,8.78
95,35,1,3,9,0.86,3,44,1,8.43
95,36,0,2,13,0.6,3,44,1,13.72
95,37,0,1,32,0.85,3,44,1,20.3
95,38,0,5,23,0.8,3,44,1,7.33
95,39,0,3,29,0.61,3,44,1,11.88
95,40,0,3,22,0.94,3,44,1,9.24
95,41,0,2,6,0.73,3,44,1,12.19
95,42,0,4,20,0.95,3,44,1,6.91
95,43,0,3,28,0.68,3,44,1,10.63
95,44,0,1,1,0.61,3,44,1,21.97
95,45,0,1,13,0.93,3,44,1,17.84
95,46,0,3,9,0.74,3,44,1,7.92
95,47,0,1,24,0.97,3,44,1,17.09
95,48,0,1,12,0.63,3,44,1,22.55
95,49,0,2,3,0.65,3,44,1,12.21
96,0,0,4,29,0.59,5,12,3,14.64
96,1,0,5,21,0.58,5,12,3,11.5
96,2,0,3,23,0.53,5,12,3,18.27
96,3,1,5,36,0.57,5,12,3,13.58
96,4,0,3,22,0.53,5,12,3,18.36
96,5,0,4,30,0.61,5,12,3,14.72
96,6,0,4,21,0.81,5,12,3,11.17
96,7,1,2,22,0.5,5,12,3,26.38
96,8,1,1,27,0.81,5,12,3,31.5
96,9,0,2,28,0.99,5,12,3,15.36
96,10,0,3,3,0.93,5,12,3,9.81
96,11,0,5,9,0.53,5,12,3,11.58
96,12,0,4,25,0.98,5,12,3,10.1
96,13,1,2,9,0.51,5,12,3,25.05
96,14,0,2,20,0.62,5,12,3,21.5
96,15,0,4,7,0.8,5,12,3,10.13
96,16,0,3,14,0.7,5,12,3,13.44
96,17,0,2,4,0.66,5,12,3,19.72
96,18,0,2,4,0.59,5,12,3,21.93
96,19,0,2,26,0.72,5,12,3,19.9
96,20,0,2,36,0.8,5,12,3,20.16
96,21,0,4,21,0.69,5,12,3,11.52
96,22,1,2,24,0.68,5,12,3,20.64
96,23,0,4,29,0.9,5,12,3,11.49
96,24,0,1,25,0.99,5,12,3,26.7
96,25,0,1,8,0.5,5,12,3,43.48
96,26,0,3,17,0.86,5,12,3,12.46
96,27,0,3,33,0.8,5,12,3,14.7
96,28,0,2,39,0.83,5,12,3,19.77
96,29,0,4,7,0.93,5,12,3,8.95
96,30,0,4,34,0.55,5,12,3,15.69
96,31,1,5,35,0.8,5,12,3,10.66
96,32,1,3,35,0.74,5,12,3,15.84
96,33,1,5,14,0.92,5,12,3,8.33
96,34,0,5,26,0.62,5,12,3,11.55
96,35,1,3,9,0.86,5,12,3,11.49
96,36,0,2,13,0.6,5,12,3,21.74
96,37,0,1,32,0.85,5,12,3,31.39
96,38,0,5,23,0.8,5,12,3,9.35
96,39,0,3,29,0.61,5,12,3,17.19
96,40,0,3,22,0.94,5,12,3,11.4
96,41,0,2,6,0.73,5,12,3,17.93
96,42,0,4,20,0.95,5,12,3,9.8
96,43,0,3,28,0.68,5,12,3,15.25
96,44,0,1,1,0.61,5,12,3,36.94
96,45,0,1,13,0.93,5,12,3,26.78
96,46,0,3,9,0.74,5,12,3,13.41
96,47,0,1,24,0.97,5,12,3,26.79
96,48,0,1,12,0.63,5,12,3,36.71
96,49,0,2,3,0.65,5,12,3,19.74
97,0,0,4,29,0.59,2,35,3,8.54
97,1,0,5,21,0.58,2,35,3,6.47
97,2,1,3,23,0.53,2,35,3,10.1
97,3,0,5,36,0.57,2,35,3,8.34
97,4,0,3,22,0.53,2,35,3,10.06
97,5,0,4,30,0.61,2,35,3,7.87
97,6,0,4,21,0.81,2,35,3,5.73
97,7,0,2,22,0.5,2,35,3,12.94
97,8,0,1,27,0.81,2,35,3,14.61
97,9,0,2,28,0.99,2,35,3,9.42
97,10,0,3,3,0.93,2,35,3,5.38
97,11,0,5,9,0.53,2,35,3,6.09
97,12,0,4,25,0.98,2,35,3,6.94
97,13,0,2,9,0.51,2,35,3,11.49
97,14,0,2,20,0.62,2,35,3,10.24
97,15,0,4,7,0.8,2,35,3,5.16
97,16,1,3,14,0.7,2,35,3,7.33
97,17,0,2,4,0.66,2,35,3,8.4
97,18,0,2,4,0.59,2,35,3,9.49
97,19,1,2,26,0.72,2,35,3,9.74
97,20,1,2,36,0.8,2,35,3,10.6
97,21,0,4,21,0.69,2,35,3,7.23
97,22,0,2,24,0.68,2,35,3,10.56
97,23,0,4,29,0.9,2,35,3,6.66
97,24,0,1,25,0.99,2,35,3,12.61
97,25,0,1,8,0.5,2,35,3,18.19
97,26,0,3,17,0.86,2,35,3,5.99
97,27,0,3,33,0.8,2,35,3,8.09
97,28,0,2,39,0.83,2,35,3,11.5
97,29,1,4,7,0.93,2,35,3,4.12
97,30,0,4,34,0.55,2,35,3,9.31
97,31,0,5,35,0.8,2,35,3,7.66
97,32,0,3,35,0.74,2,35,3,9.7
97,33,0,5,14,0.92,2,35,3,5.05
97,34,0,5,26,0.62,2,35,3,6.72
97,35,0,3,9,0.86,2,35,3,6.52
97,36,0,2,13,0.6,2,35,3,9.53
97,37,0,1,32,0.85,2,35,3,15.12
97,38,0,5,23,0.8,2,35,3,5.83
97,39,0,3,29,0.61,2,35,3,9.39
97,40,0,3,22,0.94,2,35,3,6.26
97,41,0,2,6,0.73,2,35,3,8.68
97,42,0,4,20,0.95,2,35,3,5.93
97,43,0,3,28,0.68,2,35,3,8.99
97,44,1,1,1,0.61,2,35,3,15.73
97,45,0,1,13,0.93,2,35,3,11.99
97,46,1,3,9,0.74,2,35,3,6.75
97,47,0,1,24,0.97,2,35,3,12.88
97,48,0,1,12,0.63,2,35,3,16.41
97,49,0,2,3,0.65,2,35,3,9.19
98,0,0,4,29,0.59,1,8,1,5.64
98,1,0,5,21,0.58,1,8,1,5.68
98,2,1,3,23,0.53,1,8,1,6.96
98,3,0,5,36,0.57,1,8,1,6.57
98,4,0,3,22,0.53,1,8,1,6.45
98,5,0,4,30,0.61,1,8,1,5.88
98,6,0,4,21,0.81,1,8,1,5.58
98,7,0,2,22,0.5,1,8,1,8.52
98,8,0,1,27,0.81,1,8,1,9.0
98,9,0,2,28,0.99,1,8,1,6.64
98,10,0,3,3,0.93,1,8,1,3.97
98,11,0,5,9,0.53,1,8,1,3.88
98,12,0,4,25,0.98,1,8,1,4.4
98,13,0,2,9,0.51,1,8,1,5.92
98,14,0,2,20,0.62,1,8,1,6.37
98,15,0,4,7,0.8,1,8,1,3.33
98,16,1,3,14,0.7,1,8,1,4.7
98,17,0,2,4,0.66,1,8,1,5.31
98,18,0,2,4,0.59,1,8,1,6.16
98,19,1,2,26,0.72,1,8,1,6.62
98,20,1,2,36,0.8,1,8,1,7.09
98,21,0,4,21,0.69,1,8,1,5.72
98,22,0,2,24,0.68,1,8,1,6.75
98,23,0,4,29,0.9,1,8,1,5.51
98,24,0,1,25,0.99,1,8,1,7.91
98,25,0,1,8,0.5,1,8,1,9.71
98,26,0,3,17,0.86,1,8,1,5.43
98,27,0,3,33,0.8,1,8,1,5.86
98,28,0,2,39,0.83,1,8,1,8.15
98,29,1,4,7,0.93,1,8,1,3.19
98,30,0,4,34,0.55,1,8,1,6.98
98,31,0,5,35,0.8,1,8,1,6.36
98,32,0,3,35,0.74,1,8,1,7.06
98,33,0,5,14,0.92,1,8,1,4.39
98,34,0,5,26,0.62,1,8,1,6.02
98,35,0,3,9,0.86,1,8,1,3.61
98,36,0,2,13,0.6,1,8,1,6.9
98,37,0,1,32,0.85,1,8,1,9.44
98,38,0,5,23,0.8,1,8,1,4.1
98,39,0,3,29,0.61,1,8,1,7.03
98,40,0,3,22,0.94,1,8,1,5.36
98,41,0,2,6,0.73,1,8,1,5.02
98,42,0,4,20,0.95,1,8,1,4.46
98,43,0,3,28,0.68,1,8,1,6.52
98,44,1,1,1,0.61,1,8,1,8.04
98,45,0,1,13,0.93,1,8,1,7.65
98,46,1,3,9,0.74,1,8,1,3.56
98,47,0,1,24,0.97,1,8,1,8.16
98,48,0,1,12,0.63,1,8,1,9.74
98,49,0,2,3,0.65,1,8,1,5.44
99,0,1,4,29,0.59,2,34,3,8.09
99,1,0,5,21,0.58,2,34,3,6.0
99,2,0,3,23,0.53,2,34,3,9.65
99,3,0,5,36,0.57,2,34,3,7.67
99,4,0,3,22,0.53,2,34,3,9.04
99,5,0,4,30,0.61,2,34,3,8.9
99,6,0,4,21,0.81,2,34,3,5.71
99,7,0,2,22,0.5,2,34,3,12.54
99,8,0,1,27,0.81,2,34,3,14.57
99,9,0,2,28,0.99,2,34,3,9.07
99,10,0,3,3,0.93,2,34,3,4.64
99,11,1,5,9,0.53,2,34,3,5.71
99,12,1,4,25,0.98,2,34,3,5.85
99,13,0,2,9,0.51,2,34,3,11.49
99,14,1,2,20,0.62,2,34,3,9.99
99,15,0,4,7,0.8,2,34,3,5.42
99,16,0,3,14,0.7,2,34,3,7.18
99,17,0,2,4,0.66,2,34,3,9.43
99,18,0,2,4,0.59,2,34,3,8.8
99,19,0,2,26,0.72,2,34,3,10.98
99,20,0,2,36,0.8,2,34,3,11.24
99,21,1,4,21,0.69,2,34,3,6.16
99,22,0,2,24,0.68,2,34,3,10.63
99,23,0,4,29,0.9,2,34,3,6.11
99,24,0,1,25,0.99,2,34,3,13.37
99,25,0,1,8,0.5,2,34,3,19.22
99,26,0,3,17,0.86,2,34,3,6.72
99,27,0,3,33,0.8,2,34,3,8.86
99,28,0,2,39,0.83,2,34,3,10.96
99,29,0,4,7,0.93,2,34,3,4.0
99,30,1,4,34,0.55,2,34,3,8.26
99,31,0,5,35,0.8,2,34,3,7.22
99,32,0,3,35,0.74,2,34,3,8.8
99,33,0,5,14,0.92,2,34,3,4.63
99,34,1,5,26,0.62,2,34,3,6.88
99,35,0,3,9,0.86,2,34,3,5.25
99,36,0,2,13,0.6,2,34,3,10.0
99,37,1,1,32,0.85,2,34,3,15.69
99,38,1,5,23,0.8,2,34,3,6.15
99,39,0,3,29,0.61,2,34,3,9.99
99,40,0,3,22,0.94,2,34,3,7.06
99,41,0,2,6,0.73,2,34,3,8.08
99,42,1,4,20,0.95,2,34,3,6.31
99,43,1,3,28,0.68,2,34,3,9.47
99,44,0,1,1,0.61,2,34,3,15.38
99,45,0,1,13,0.93,2,34,3,12.52
99,46,0,3,9,0.74,2,34,3,6.18
99,47,0,1,24,0.97,2,34,3,12.99
99,48,0,1,12,0.63,2,34,3,15.74
99,49,0,2,3,0.65,2,34,3,8.56
100,0,0,4,29,0.59,1,7,2,5.94
100,1,0,5,21,0.58,1,7,2,4.92
100,2,0,3,23,0.53,1,7,2,7.18
100,3,0,5,36,0.57,1,7,2,6.02
100,4,1,3,22,0.53,1,7,2,6.33
100,5,0,4,30,0.61,1,7,2,5.81
100,6,1,4,21,0.81,1,7,2,5.37
100,7,0,2,22,0.5,1,7,2,8.72
100,8,0,1,27,0.81,1,7,2,9.62
100,9,0,2,28,0.99,1,7,2,6.84
100,10,1,3,3,0.93,1,7,2,3.58
100,11,0,5,9,0.53,1,7,2,3.46
100,12,0,4,25,0.98,1,7,2,5.37
100,13,0,2,9,0.51,1,7,2,7.35
100,14,0,2,20,0.62,1,7,2,7.29
100,15,0,4,7,0.8,1,7,2,3.76
100,16,0,3,14,0.7,1,7,2,5.11
100,17,1,2,4,0.66,1,7,2,5.87
100,18,1,2,4,0.59,1,7,2,6.12
100,19,0,2,26,0.72,1,7,2,6.55
100,20,0,2,36,0.8,1,7,2,7.76
100,21,0,4,21,0.69,1,7,2,4.87
100,22,0,2,24,0.68,1,7,2,6.72
100,23,0,4,29,0.9,1,7,2,5.58
100,24,1,1,25,0.99,1,7,2,8.52
100,25,1,1,8,0.5,1,7,2,10.1
100,26,0,3,17,0.86,1,7,2,5.04
100,27,1,3,33,0.8,1,7,2,6.09
100,28,0,2,39,0.83,1,7,2,8.55
100,29,0,4,7,0.93,1,7,2,2.57
100,30,0,4,34,0.55,1,7,2,7.12
100,31,0,5,35,0.8,1,7,2,5.32
100,32,0,3,35,0.74,1,7,2,7.02
100,33,0,5,14,0.92,1,7,2,3.6
100,34,0,5,26,0.62,1,7,2,5.13
100,35,0,3,9,0.86,1,7,2,4.64
100,36,0,2,13,0.6,1,7,2,6.15
100,37,0,1,32,0.85,1,7,2,9.24
100,38,0,5,23,0.8,1,7,2,4.94
100,39,1,3,29,0.61,1,7,2,6.82
100,40,0,3,22,0.94,1,7,2,5.74
100,41,1,2,6,0.73,1,7,2,4.73
100,42,0,4,20,0.95,1,7,2,3.93
100,43,0,3,28,0.68,1,7,2,7.02
100,44,0,1,1,0.61,1,7,2,7.95
100,45,1,1,13,0.93,1,7,2,7.82
100,46,0,3,9,0.74,1,7,2,4.29
100,47,0,1,24,0.97,1,7,2,8.21
100,48,0,1,12,0.63,1,7,2,9.04
100,49,1,2,3,0.65,1,7,2,4.49
101,0,0,4,29,0.59,5,29,1,14.55
101,1,0,5,21,0.58,5,29,1,11.98
101,2,1,3,23,0.53,5,29,1,17.85
101,3,0,5,36,0.57,5,29,1,13.06
101,4,0,3,22,0.53,5,29,1,17.61
101,5,0,4,30,0.61,5,29,1,14.41
101,6,0,4,21,0.81,5,29,1,10.09
101,7,0,2,22,0.5,5,29,1,26.38
101,8,0,1,27,0.81,5,29,1,31.05
101,9,0,2,28,0.99,5,29,1,16.19
101,10,0,3,3,0.93,5,29,1,10.15
101,11,0,5,9,0.53,5,29,1,11.35
101,12,0,4,25,0.98,5,29,1,10.33
101,13,0,2,9,0.51,5,29,1,24.84
101,14,0,2,20,0.62,5,29,1,21.49
101,15,0,4,7,0.8,5,29,1,9.05
101,16,1,3,14,0.7,5,29,1,13.67
101,17,0,2,4,0.66,5,29,1,18.94
101,18,0,2,4,0.59,5,29,1,20.78
101,19,1,2,26,0.72,5,29,1,20.68
101,20,1,2,36,0.8,5,29,1,19.93
101,21,0,4,21,0.69,5,29,1,11.57
101,22,0,2,24,0.68,5,29,1,20.07
101,23,0,4,29,0.9,5,29,1,10.71
101,24,0,1,25,0.99,5,29,1,27.36
101,25,0,1,8,0.5,5,29,1,44.39
101,26,0,3,17,0.86,5,29,1,11.76
101,27,0,3,33,0.8,5,29,1,15.18
101,28,0,2,39,0.83,5,29,1,18.62
101,29,1,4,7,0.93,5,29,1,8.21
101,30,0,4,34,0.55,5,29,1,16.02
101,31,0,5,35,0.8,5,29,1,11.43
101,32,0,3,35,0.74,5,29,1,15.66
101,33,0,5,14,0.92,5,29,1,7.9
101,34,0,5,26,0.62,5,29,1,11.16
101,35,0,3,9,0.86,5,29,1,11.71
101,36,0,2,13,0.6,5,29,1,22.02
101,37,0,1,32,0.85,5,29,1,30.09
101,38,0,5,23,0.8,5,29,1,9.47
101,39,0,3,29,0.61,5,29,1,17.78
101,40,0,3,22,0.94,5,29,1,12.21
101,41,0,2,6,0.73,5,29,1,17.2
101,42,0,4,20,0.95,5,29,1,10.32
101,43,0,3,28,0.68,5,29,1,15.9
101,44,1,1,1,0.61,5,29,1,36.61
101,45,0,1,13,0.93,5,29,1,26.75
101,46,1,3,9,0.74,5,29,1,12.73
101,47,0,1,24,0.97,5,29,1,27.73
101,48,0,1,12,0.63,5,29,1,37.17
101,49,0,2,3,0.65,5,29,1,19.48
102,0,0,4,29,0.59,5,36,2,14.85
102,1,1,5,21,0.58,5,36,2,11.64
102,2,0,3,23,0.53,5,36,2,18.8
102,3,0,5,36,0.57,5,36,2,12.98
102,4,0,3,22,0.53,5,36,2,18.75
102,5,1,4,30,0.61,5,36,2,13.88
102,6,0,4,21,0.81,5,36,2,10.67
102,7,0,2,22,0.5,5,36,2,25.5
102,8,0,1,27,0.81,5,36,2,31.1
102,9,1,2,28,0.99,5,36,2,15.46
102,10,0,3,3,0.93,5,36,2,10.74
102,11,0,5,9,0.53,5,36,2,11.55
102,12,0,4,25,0.98,5,36,2,9.96
102,13,0,2,9,0.51,5,36,2,24.1
102,14,0,2,20,0.62,5,36,2,22.03
102,15,1,4,7,0.8,5,36,2,10.14
102,16,0,3,14,0.7,5,36,2,14.24
102,17,0,2,4,0.66,5,36,2,19.13
102,18,0,2,4,0.59,5,36,2,20.74
102,19,0,2,26,0.72,5,36,2,20.6
102,20,0,2,36,0.8,5,36,2,19.91
102,21,0,4,21,0.69,5,36,2,12.25
102,22,0,2,24,0.68,5,36,2,20.6
102,23,1,4,29,0.9,5,36,2,10.74
102,24,0,1,25,0.99,5,36,2,26.86
102,25,0,1,8,0.5,5,36,2,43.12
102,26,1,3,17,0.86,5,36,2,11.55
102,27,0,3,33,0.8,5,36,2,14.64
102,28,1,2,39,0.83,5,36,2,19.17
102,29,0,4,7,0.93,5,36,2,7.81
102,30,0,4,34,0.55,5,36,2,15.28
102,31,0,5,35,0.8,5,36,2,11.43
102,32,0,3,35,0.74,5,36,2,15.97
102,33,0,5,14,0.92,5,36,2,7.39
102,34,0,5,26,0.62,5,36,2,11.3
102,35,0,3,9,0.86,5,36,2,11.35
102,36,1,2,13,0.6,5,36,2,21.93
102,37,0,1,32,0.85,5,36,2,30.2
102,38,0,5,23,0.8,5,36,2,10.02
102,39,0,3,29,0.61,5,36,2,16.6
102,40,1,3,22,0.94,5,36,2,12.74
102,41,0,2,6,0.73,5,36,2,17.8
102,42,0,4,20,0.95,5,36,2,9.48
102,43,0,3,28,0.68,5,36,2,15.8
102,44,0,1,1,0.61,5,36,2,35.81
102,45,0,1,13,0.93,5,36,2,26.3
102,46,0,3,9,0.74,5,36,2,13.13
102,47,1,1,24,0.97,5,36,2,26.81
102,48,1,1,12,0.63,5,36,2,37.01
102,49,0,2,3,0.65,5,36,2,20.03
103,0,1,4,29,0.59,5,24,3,14.32
103,1,0,5,21,0.58,5,24,3,12.34
103,2,0,3,23,0.53,5,24,3,17.91
103,3,0,5,36,0.57,5,24,3,13.41
103,4,0,3,22,0.53,5,24,3,17.69
103,5,0,4,30,0.61,5,24,3,13.67
103,6,0,4,21,0.81,5,24,3,11.5
103,7,0,2,22,0.5,5,24,3,25.49
103,8,0,1,27,0.81,5,24,3,32.1
103,9,0,2,28,0.99,5,24,3,16.07
103,10,0,3,3,0.93,5,24,3,9.76
103,11,1,5,9,0.53,5,24,3,11.23
103,12,1,4,25,0.98,5,24,3,10.08
103,13,0,2,9,0.51,5,24,3,24.38
103,14,1,2,20,0.62,5,24,3,21.31
103,15,0,4,7,0.8,5,24,3,8.91
103,16,0,3,14,0.7,5,24,3,13.96
103,17,0,2,4,0.66,5,24,3,18.65
103,18,0,2,4,0.59,5,24,3,21.74
103,19,0,2,26,0.72,5,24,3,20.62
103,20,0,2,36,0.8,5,24,3,19.0
103,21,1,4,21,0.69,5,24,3,12.19
103,22,0,2,24,0.68,5,24,3,20.12
103,23,0,4,29,0.9,5,24,3,10.6
103,24,0,1,25,0.99,5,24,3,27.07
103,25,0,1,8,0.5,5,24,3,43.05
103,26,0,3,17,0.86,5,24,3,12.58
103,27,0,3,33,0.8,5,24,3,14.65
103,28,0,2,39,0.83,5,24,3,19.16
103,29,0,4,7,0.93,5,24,3,8.6
103,30,1,4,34,0.55,5,24,3,15.62
103,31,0,5,35,0.8,5,24,3,10.16
103,32,0,3,35,0.74,5,24,3,16.15
103,33,0,5,14,0.92,5,24,3,8.65
103,34,1,5,26,0.62,5,24,3,12.31
103,35,0,3,9,0.86,5,24,3,12.08
103,36,0,2,13,0.6,5,24,3,21.23
103,37,1,1,32,0.85,5,24,3,31.39
103,38,1,5,23,0.8,5,24,3,10.01
103,39,0,3,29,0.61,5,24,3,17.2
103,40,0,3,22,0.94,5,24,3,12.46
103,41,0,2,6,0.73,5,24,3,18.42
103,42,1,4,20,0.95,5,24,3,9.22
103,43,1,3,28,0.68,5,24,3,15.74
103,44,0,1,1,0.61,5,24,3,36.48
103,45,0,1,13,0.93,5,24,3,26.62
103,46,0,3,9,0.74,5,24,3,12.87
103,47,0,1,24,0.97,5,24,3,26.57
103,48,0,1,12,0.63,5,24,3,36.94
103,49,0,2,3,0.65,5,24,3,19.33
104,0,1,4,29,0.59,1,36,2,6.46
104,1,0,5,21,0.58,1,36,2,4.45
104,2,0,3,23,0.53,1,36,2,6.25
104,3,0,5,36,0.57,1,36,2,6.54
104,4,0,3,22,0.53,1,36,2,6.8
104,5,0,4,30,0.61,1,36,2,6.73
104,6,0,4,21,0.81,1,36,2,4.79
104,7,0,2,22,0.5,1,36,2,8.35
104,8,0,1,27,0.81,1,36,2,8.93
104,9,0,2,28,0.99,1,36,2,5.88
104,10,0,3,3,0.93,1,36,2,3.5
104,11,1,5,9,0.53,1,36,2,3.86
104,12,1,4,25,0.98,1,36,2,5.61
104,13,0,2,9,0.51,1,36,2,6.04
104,14,1,2,20,0.62,1,36,2,7.72
104,15,0,4,7,0.8,1,36,2,2.99
104,16,0,3,14,0.7,1,36,2,4.53
104,17,0,2,4,0.66,1,36,2,4.61
104,18,0,2,4,0.59,1,36,2,4.9
104,19,0,2,26,0.72,1,36,2,7.59
104,20,0,2,36,0.8,1,36,2,7.06
104,21,1,4,21,0.69,1,36,2,5.4
104,22,0,2,24,0.68,1,36,2,6.57
104,23,0,4,29,0.9,1,36,2,4.91
104,24,0,1,25,0.99,1,36,2,8.19
104,25,0,1,8,0.5,1,36,2,10.47
104,26,0,3,17,0.86,1,36,2,5.14
104,27,0,3,33,0.8,1,36,2,5.81
104,28,0,2,39,0.83,1,36,2,7.58
104,29,0,4,7,0.93,1,36,2,2.63
104,30,1,4,34,0.55,1,36,2,6.57
104,31,0,5,35,0.8,1,36,2,5.74
104,32,0,3,35,0.74,1,36,2,6.75
104,33,0,5,14,0.92,1,36,2,3.48
104,34,1,5,26,0.62,1,36,2,5.73
104,35,0,3,9,0.86,1,36,2,3.45
104,36,0,2,13,0.6,1,36,2,6.4
104,37,1,1,32,0.85,1,36,2,9.01
104,38,1,5,23,0.8,1,36,2,4.32
104,39,0,3,29,0.61,1,36,2,6.18
104,40,0,3,22,0.94,1,36,2,5.26
104,41,0,2,6,0.73,1,36,2,5.65
104,42,1,4,20,0.95,1,36,2,5.2
104,43,1,3,28,0.68,1,36,2,6.71
104,44,0,1,1,0.61,1,36,2,8.14
104,45,0,1,13,0.93,1,36,2,6.83
104,46,0,3,9,0.74,1,36,2,4.11
104,47,0,1,24,0.97,1,36,2,8.72
104,48,0,1,12,0.63,1,36,2,9.67
104,49,0,2,3,0.65,1,36,2,5.36
105,0,0,4,29,0.59,1,24,3,6.05
105,1,0,5,21,0.58,1,24,3,4.74
105,2,0,3,23,0.53,1,24,3,6.12
105,3,0,5,36,0.57,1,24,3,6.94
105,4,1,3,22,0.53,1,24,3,5.7
105,5,0,4,30,0.61,1,24,3,5.63
105,6,1,4,21,0.81,1,24,3,4.21
105,7,0,2,22,0.5,1,24,3,7.56
105,8,0,1,27,0.81,1,24,3,9.74
105,9,0,2,28,0.99,1,24,3,6.44
105,10,1,3,3,0.93,1,24,3,3.78
105,11,0,5,9,0.53,1,24,3,3.25
105,12,0,4,25,0.98,1,24,3,4.58
105,13,0,2,9,0.51,1,24,3,6.55
105,14,0,2,20,0.62,1,24,3,6.42
105,15,0,4,7,0.8,1,24,3,3.9
105,16,0,3,14,0.7,1,24,3,4.82
105,17,1,2,4,0.66,1,24,3,4.53
105,18,1,2,4,0.59,1,24,3,5.33
105,19,0,2,26,0.72,1,24,3,6.49
105,20,0,2,36,0.8,1,24,3,8.5
105,21,0,4,21,0.69,1,24,3,4.87
105,22,0,2,24,0.68,1,24,3,6.36
105,23,0,4,29,0.9,1,24,3,5.48
105,24,1,1,25,0.99,1,24,3,8.26
105,25,1,1,8,0.5,1,24,3,10.12
105,26,0,3,17,0.86,1,24,3,4.17
105,27,1,3,33,0.8,1,24,3,6.29
105,28,0,2,39,0.83,1,24,3,8.33
105,29,0,4,7,0.93,1,24,3,3.9
105,30,0,4,34,0.55,1,24,3,7.54
105,31,0,5,35,0.8,1,24,3,5.41
105,32,0,3,35,0.74,1,24,3,6.91
105,33,0,5,14,0.92,1,24,3,4.23
105,34,0,5,26,0.62,1,24,3,5.83
105,35,0,3,9,0.86,1,24,3,3.81
105,36,0,2,13,0.6,1,24,3,6.99
105,37,0,1,32,0.85,1,24,3,9.26
105,38,0,5,23,0.8,1,24,3,4.2
105,39,1,3,29,0.61,1,24,3,7.35
105,40,0,3,22,0.94,1,24,3,4.94
105,41,1,2,6,0.73,1,24,3,5.51
105,42,0,4,20,0.95,1,24,3,3.91
105,43,0,3,28,0.68,1,24,3,5.71
105,44,0,1,1,0.61,1,24,3,8.38
105,45,1,1,13,0.93,1,24,3,7.98
105,46,0,3,9,0.74,1,24,3,4.49
105,47,0,1,24,0.97,1,24,3,8.79
105,48,0,1,12,0.63,1,24,3,8.79
105,49,1,2,3,0.65,1,24,3,4.91
106,0,0,4,29,0.59,5,12,1,14.13
106,1,1,5,21,0.58,5,12,1,11.55
106,2,0,3,23,0.53,5,12,1,18.63
106,3,0,5,36,0.57,5,12,1,13.33
106,4,0,3,22,0.53,5,12,1,17.62
106,5,1,4,30,0.61,5,12,1,14.74
106,6,0,4,21,0.81,5,12,1,10.52
106,7,0,2,22,0.5,5,12,1,26.29
106,8,0,1,27,0.81,5,12,1,31.19
106,9,1,2,28,0.99,5,12,1,15.61
106,10,0,3,3,0.93,5,12,1,10.78
106,11,0,5,9,0.53,5,12,1,10.53
106,12,0,4,25,0.98,5,12,1,10.66
106,13,0,2,9,0.51,5,12,1,24.01
106,14,0,2,20,0.62,5,12,1,21.78
106,15,1,4,7,0.8,5,12,1,9.4
106,16,0,3,14,0.7,5,12,1,13.98
106,17,0,2,4,0.66,5,12,1,18.87
106,18,0,2,4,0.59,5,12,1,21.14
106,19,0,2,26,0.72,5,12,1,20.36
106,20,0,2,36,0.8,5,12,1,19.94
106,21,0,4,21,0.69,5,12,1,12.62
106,22,0,2,24,0.68,5,12,1,21.51
106,23,1,4,29,0.9,5,12,1,10.75
106,24,0,1,25,0.99,5,12,1,26.48
106,25,0,1,8,0.5,5,12,1,43.53
106,26,1,3,17,0.86,5,12,1,12.98
106,27,0,3,33,0.8,5,12,1,14.48
106,28,1,2,39,0.83,5,12,1,19.56
106,29,0,4,7,0.93,5,12,1,8.13
106,30,0,4,34,0.55,5,12,1,15.24
106,31,0,5,35,0.8,5,12,1,10.59
106,32,0,3,35,0.74,5,12,1,14.93
106,33,0,5,14,0.92,5,12,1,8.16
106,34,0,5,26,0.62,5,12,1,11.24
106,35,0,3,9,0.86,5,12,1,11.21
106,36,1,2,13,0.6,5,12,1,22.18
